Position,Observed RNAP Flux at position,Predicted log(TX/Txref) at position,Predicted TX at position [au]
1099,1.212639063,-1.5147736066178514,481.53701200293
1100,1.244305456,-1.4687801910033274,265.850285404315
1101,1.1688416529999999,-1.4910229083906792,232.543690910185
1102,1.440893833,-0.7032632676593799,222.031843995082
1103,1.244305456,-0.768483438981615,203.036259908916
1104,1.083140418,-0.6845736356787345,288.571511459477
1105,1.0,-0.9631509566312306,334.197721874718
1106,1.212639063,-1.1780399207165897,300.931568490155
1107,1.73459041,-1.2677647806859071,347.867781761202
1108,1.0,-1.2036755949935376,455.037546535064
1109,1.098079343,-1.2922694693329897,1445.411832409
1110,1.134256674,-1.2036755949935376,1171.97981756639
1111,1.227377201,-2.1628850530466135,1445.411832409
1112,1.314492711,-2.034706681661874,1182.87265448669
1113,1.075475712,-2.1628850530466135,1489.76103827108
1114,1.27889565,-2.0403616098112005,836.579597980103
1115,1.440893774,-2.181357818334414,1069.99641086052
1116,1.6014454830000002,-1.1478894822312866,891.999118977223
1117,1.941975129,-1.2983105710033778,994.276798949787
1118,3.1099660239999998,-1.8172030659746201,854.659808397606
1119,1.472475161,-1.8835542229267206,915.219865881724
1120,1.4408938519999999,-1.8417077546217027,854.659808397606
1121,1.347757539,-1.8835542229267206,363.381949097587
1122,1.188229768,-1.8417077546217027,336.419523178914
1123,1.1688416529999999,-1.318939403530798,289.207337298856
1124,1.188229768,-1.2718150022864085,135.849057955424
1125,1.038348574,-0.8174475775918143,140.536386008281
1126,1.0,-0.6969208014357435,138.471439375871
1127,1.314492695,-0.717655537983275,127.350243817944
1128,1.257060819,-0.7086076529443521,131.50078911508
1129,1.119558514,-0.5597845420686751,173.286280016287
1130,1.128971827,-0.5793882929863411,282.416951837387
1131,1.374120595,-0.6341099433478123,293.606569998752
1132,1.0,-1.1648624164345442,536.607912250292
1133,1.168841662,-1.1886131146617165,522.886063320271
1134,1.153071107,-1.4531170531859117,554.780726264135
1135,1.111425136,-1.437283254367797,506.694681376332
1136,1.1688416529999999,-1.473474794523488,511.404099106818
1137,1.0,-1.4180564986600859,189.587787039607
1138,1.1167186740000001,-1.4237114268094127,183.490642699899
1139,1.27889565,-0.9212607305102665,467.242634724474
1140,1.26395002,-0.9012799843826453,456.13776531539
1141,1.119558514,-1.2001562926098477,476.555950731245
1142,1.1688416529999999,-1.185453479421598,448.328168948878
1143,1.111425136,-1.2122201393284113,1503.96143274524
1144,1.1688416529999999,-1.385326056946702,1385.51643630163
1145,1.0,-1.457394536875375,1463.69631495864
1146,1.26395002,-1.4072541739513444,1385.51643630163
1147,1.104327373,-1.4408067476373498,1460.99055265654
1148,1.5088934019999998,-1.4072541739513444,415.984969301458
1149,1.128971827,-1.4396757620074845,504.253716485007
1150,1.092537128,-1.2167533359796732,437.834311118504
1151,1.063725257,-1.3343758414856695,260.513172558036
1152,1.128971827,-1.248043938405948,566.974082585525
1153,1.066306047,-1.1155157751058753,601.187092741126
1154,1.227377201,-1.4379445675561968,566.974082585525
1155,1.222243046,-1.4737591125019327,611.659395978446
1156,1.440893774,-1.4379445675561968,595.650881438091
1157,1.0,-1.484314978380676,262.656264837643
1158,1.1688416529999999,-1.468104184352606,251.46982487207
1159,1.287019691,-1.1205235826713638,223.683316239971
1160,1.5088934019999998,-0.993319575725052,218.636604348032
1161,1.287019691,-1.022348206891596,238.354245515211
1162,1.287019691,-1.0083993841232566,1172.6074707827
1163,1.153071107,-1.0611787135169728,1103.83114593247
1164,1.153071107,-2.035033947037136,1261.9079379213
1165,1.3477575019999999,-1.998088416461535,1050.04087437703
1166,1.440893774,-2.079896377021795,1096.36765381275
1167,1.1688416529999999,-1.9675518044551705,336.261671598382
1168,1.347757539,-1.9939414691520285,346.365411797661
1169,1.188229768,-1.2715281314813702,330.429861326889
1170,1.212639063,-1.289623901559216,341.199091646732
1171,1.6014454830000002,-1.2549403422433452,323.772529404406
1172,1.941975129,-1.274544093161011,710.905952025914
1173,1.941975482,-1.242499500314826,607.072679556611
1174,1.212639063,-1.7291384640214271,699.596875612493
1175,1.153071107,-1.6326276902729175,586.101487974248
1176,1.287019666,-1.719336588562594,710.905952025914
1177,1.115348718,-1.6111389633054758,422.597335491791
1178,1.3477575019999999,-1.7291384640214271,463.273531529687
1179,1.440893774,-1.2533011950793997,451.426949942268
1180,1.1399927440000002,-1.3094734813627118,1024.7060269352
1181,1.153071107,-1.293639682544597,876.119896674828
1182,1.440893774,-1.9526231229604245,1077.19847441829
1183,1.188229768,-1.8568663396318252,904.116227398517
1184,1.6014454830000002,-1.9831597349667889,1086.54003096263
1185,2.307512825,-1.876093095339536,838.754754157986
1186,2.158360311,-1.9884376679061606,362.069838583089
1187,1.168841662,-1.6880556583279218,342.730734045829
1188,1.941975129,-1.3167283002430246,317.561720039009
1189,1.440893774,-1.2831757265570194,320.908868491784
1190,1.440893774,-1.2365541411864305,490.495230205064
1191,1.0,-1.2429630597556676,460.588771880324
1192,1.347757551,-1.468324374979297,488.382155764886
1193,1.26395002,-1.4298708635638753,879.233361313034
1194,1.0,-1.4656854085096112,977.02966936263
1195,1.1688416529999999,-1.859034675528525,942.115552036216
1196,1.440893774,-1.92350085643085,1008.87260721465
1197,1.6014454830000002,-1.901258139043498,903.977738743229
1198,1.287019666,-1.9431046073485159,297.830207188057
1199,1.0,-1.8759994599765053,289.856486511626
1200,1.0,-1.1973434787910273,864.311779643016
1201,1.0,-1.1807556895530023,795.751667663032
1202,1.153071107,-1.8485720913790349,896.895548216243
1203,1.440893774,-1.7980547332450494,829.37574804408
1204,1.244305456,-1.871191803976342,921.058189292425
1205,1.128971827,-1.786744876946396,862.236374407092
1206,1.0,-1.8508340626387656,877.797219844838
1207,1.287019666,-1.7422326104824186,835.021700237471
1208,1.287019666,-1.753165471571117,191.359412263646
1209,3.109967297,-1.7226288595647525,229.567900697462
1210,1.287019666,-0.9269460764727726,245.83477685818
1211,1.6014454830000002,-0.8541860009514353,242.073298680933
1212,3.1099660239999998,-0.8960324692564532,233.855119051188
1213,1.287019666,-0.8866075890075752,215.57069454311
1214,1.0,-0.8654958572500888,195.433701008096
1215,1.5088934019999998,-0.7619936753861356,188.682486987916
1216,1.440893774,-0.9398237031465722,196.885504942207
1217,1.287019666,-0.9183349761791304,895.289220472186
1218,1.440893774,-0.9443476456660334,942.313708486889
1219,1.0,-1.6111595019546212,878.876065209755
1220,1.0,-1.642450104380896,1004.7376242499
1221,1.440893833,-1.5998496456559677,828.348974879749
1222,1.0,-1.6816576062162278,607.67460714348
1223,1.153071107,-1.5636581055002765,556.031814836166
1224,1.212639063,-1.4733144266402702,354.585233121619
1225,1.0,-1.4190271164067336,334.199924188048
1226,1.244305456,-1.1905496650140908,354.585233121619
1227,1.212639063,-1.1543581248583996,245.63564504515
1228,1.0,-1.1488702457413298,347.438044673421
1229,1.440893774,-1.0795719449922236,376.442646255495
1230,1.1688416529999999,-1.2915139010492545,356.116144749059
1231,1.0,-1.3405232783434193,412.421876629548
1232,1.73459041,-1.3065937094474591,379.23909800349
1233,1.212639063,-1.3963185694167766,335.246699365487
1234,1.0,-1.3450472208628808,303.369302151821
1235,1.5088934019999998,-1.2696803536288825,325.667804119632
1236,1.0,-1.2086071296161536,270.489111123559
1237,1.244305456,-1.226919498954004,329.506597059032
1238,1.0,-1.1134439407575143,290.254119091607
1239,1.153071107,-1.2340824079431512,345.180525310462
1240,1.3888524469999999,-1.1077890126081875,310.055271733366
1241,1.115348718,-1.213724666605575,329.37386241532
1242,1.212639063,-0.9500930317565193,322.141198998963
1243,1.5088934019999998,-1.0090157342764043,307.768055450603
1244,1.287019666,-0.9954439067180203,312.743166944138
1245,1.212639063,-0.9705622228609826,289.002832147266
1246,1.0613378070000001,-0.9803640983198156,615.182012529339
1247,1.153071107,-0.9321087114455608,642.323243030653
1248,1.3477575019999999,-1.6407387292599438,596.500435230619
1249,2.307512825,-1.6671283939568018,640.345484336356
1250,1.1688416529999999,-1.621888968762188,610.26924511953
1251,1.941975129,-1.6652434179070266,174.86787595469
1252,1.244305456,-1.6358377915305273,179.346201577898
1253,1.244305456,-0.7028501372733837,136.866163783968
1254,2.499360522,-0.7183069408815433,148.795361704874
1255,1.0,-0.7220867502286439,274.032202176106
1256,1.287019666,-0.6938121094820102,235.600695925952
1257,1.3477575019999999,-1.146440102316144,266.860157535078
1258,1.0,-1.0540762758771405,233.863412029278
1259,1.440893774,-1.1302293082880739,265.219324951865
1260,1.0,-1.049552333357679,316.300681174519
1261,1.941975393,-1.1264593561885228,315.52131124456
1262,1.792912057,-1.234122044985914,307.452969969189
1263,1.73459041,-1.2326140641460936,298.852751097046
1264,1.053343555,-1.216780265327979,307.452969969189
1265,1.0,-1.1994384856700435,288.706569271975
1266,1.0,-1.216780265327979,297.014806945712
1267,1.0551402109999999,-1.178325930802137,295.917709614971
1268,1.244305456,-1.1956677104600724,316.300255241574
1269,1.3477575019999999,-1.1934057392003417,327.500991617055
1270,1.0551402109999999,-1.234121221875494,374.170711906836
1271,1.0,-1.2553920932919886,348.335988871998
1272,1.0,-1.3368230586422936,335.681115882936
1273,1.057062091,-1.2930916142875002,324.285031623865
1274,1.73459041,-1.2704719016901933,244.694447495246
1275,1.188229768,-1.2493601699327068,243.189904343919
1276,1.244305456,-1.0235037114233894,250.188288655843
1277,1.5088934019999998,-1.0197337593238383,250.961015371662
1278,1.601445592,-1.0370755389817736,261.226351981555
1279,1.212639063,-1.0389605150315493,208.830956670129
1280,1.0,-1.0634652036786316,216.036447942849
1281,1.287019666,-0.8887272910347502,205.508878356198
1282,1.287019691,-0.6854162278872546,122.941543718194
1283,1.287019666,-0.5163076859567064,239.797801241422
1284,1.0,-0.6565032822715736,221.458119825122
1285,1.0,-1.0648694713526832,333.086455259346
1286,1.148448596,-1.0162370892684731,428.088542302673
1287,1.0,-1.2657288896110492,404.224728318462
1288,1.163236124,-1.3309490609332846,400.749395566239
1289,1.0,-1.2958885064074586,405.723367487557
1290,1.153071107,-1.290610573468087,429.410728305664
1291,1.0,-1.2981504776671893,320.522724869818
1292,1.3477575019999999,-0.9977882821702598,292.741171895837
1293,1.115348718,-0.9770535456227285,386.900545148953
1294,1.119558514,-0.9216352497593264,339.270221661857
1295,1.188229768,-1.3572726481906,393.154843848691
1296,1.212639063,-1.2769726684701603,361.299353426258
1297,1.275003211,-1.367074523649433,402.974830843344
1298,2.307512825,-1.3154261798855822,358.51283947335
1299,1.287019666,-1.3821543320476377,399.127708966603
1300,1.1688416529999999,-1.0840240490043886,966.145667053007
1301,1.941975129,-1.073450481224371,1084.92515239839
1302,1.5088934019999998,-1.9166534221342308,957.248625471609
1303,1.146240378,-1.9875285216057927,1080.91771418011
1304,1.314492695,-1.910998493984904,893.356366707479
1305,1.536433815,-1.985266550346062,734.283343421105
1306,1.941975129,-1.8687750304699313,684.42828268154
1307,1.0925371259999999,-1.7489152581304241,682.320879592233
1308,1.212639063,-1.705937804195541,692.923185226317
1309,1.188229768,-1.7040528281457654,615.934959869002
1310,1.188229779,-1.7134777083946433,645.493699608058
1311,1.098079343,-1.6414864028407457,221.168962879352
1312,1.188229779,-1.6701380387973346,243.205953221702
1313,1.941975129,-1.0154384651832356,233.77999609404
1314,1.188229768,-1.0734957275163235,268.415367143826
1315,1.0,-1.0451110696359271,236.389824353252
1316,1.057062091,-1.129557996665873,279.567032217271
1317,1.287019699,-1.0518969834151193,232.34256220193
1318,2.2138380090000003,-1.154439680522911,348.904130667834
1319,1.188229768,-1.0413411175363763,288.540028960157
1320,1.188229779,-1.2940877560855935,347.829830172887
1321,1.2443054740000001,-1.1779732314194176,291.221832378043
1322,1.324853211,-1.2922027800358178,360.053330075485
1323,1.0,-1.1836281595687446,215.140384132925
1324,1.0,-1.3133145117933043,272.969954297588
1325,1.0,-0.9985459328979291,1412.6754230515
1326,1.0875875529999999,-1.144066083940604,1598.13640309709
1327,1.0,-1.6104465667084829,1381.65472888783
1328,1.304770576,-1.685845608699506,1578.54402505718
1329,1.227377201,-1.5968747391500986,1397.07898081773
1330,1.26395002,-1.6783057045004037,981.161519867868
1331,1.0,-1.6036606529292907,901.106668519305
1332,1.083140418,-1.6543528916365036,926.466629243962
1333,1.287019699,-1.6023275526626974,496.336115045282
1334,1.104327373,-1.6192923371106778,520.155302140682
1335,1.128971827,-1.5095255074820078,523.050648912196
1336,1.26395002,-1.5381771434385965,252.264907794568
1337,1.3477575019999999,-1.5415701003281925,304.582837860036
1338,1.1399927440000002,-1.095849717902671,258.496932717617
1339,1.0,-1.1735107311534247,296.794209343051
1340,1.314492695,-1.0732300053053638,261.382691170854
1341,2.192435721,-1.1576769323353098,309.124910277019
1342,1.212639063,-1.080015919084556,94.4943320724673
1343,1.440893833,-0.5881802265546876,117.987059534124
1344,1.244305456,-0.47508166356815296,91.0614000506121
1345,1.0,-0.6107999391519947,280.808503012954
1346,1.115348718,-0.45246195097084607,301.818660506701
1347,1.128971827,-1.1613712315372748,368.580066231194
1348,1.5088934019999998,-1.0531736062801564,295.55542820927
1349,1.128971827,-1.1753200543056141,360.264214004714
1350,1.0,-1.0403557691416827,315.134605491389
1351,1.174845383,-1.1613712315372748,100.242372780987
1352,1.0,-0.8458091954530735,97.9203059349336
1353,1.0,-0.500533107178035,96.2437991346066
1354,1.0551402109999999,-0.4862072891997406,267.077374534107
1355,1.314492695,-0.4756514233209973,263.965889820946
1356,1.111425136,-0.6649682837335964,267.077374534107
1357,1.0,-0.7520957752611042,259.446494123457
1358,1.1748453859999999,-0.7592586842502513,272.065088489277
1359,1.1780100359999999,-0.7415399093823609,251.141383513549
1360,1.153071107,-0.7705685405489049,242.316261825535
1361,1.0,-1.093121297796906,254.101700000557
1362,1.1957197609999999,-1.0712555756195095,246.537259587813
1363,1.090826288,-1.1002842067860534,282.708603296269
1364,1.222243046,-1.0818114414982527,248.364201295403
1365,1.032946006,-1.1654933242995091,294.272546688238
1366,1.1399927440000002,-1.0863243302089347,248.364201295403
1367,1.304770576,-1.1899980129465915,297.007630358752
1368,1.104327373,-1.0863243302089347,193.995587444981
1369,1.175625968,-1.1956529410959182,223.976573493604
1370,1.114010531,-0.9353091658877276,198.106624877811
1371,1.287019711,-1.0231490498072697,155.023007512134
1372,1.0,-0.9481270030262016,133.035502530649
1373,1.1399927440000002,-0.7195503671640193,134.711506086019
1374,1.081081957,-0.6260555550951505,157.125401606169
1375,1.085306087,-0.7123874581748721,435.605604126012
1376,1.251802496,-0.4243033697181161,450.913736430131
1377,2.697117567,-1.429747944985171,435.605604126013
1378,2.0610920569999998,-1.4508596767426578,1540.36217938991
1379,118.6405267,-1.4297479449851713,1429.59202507268
1380,9.671900545,-2.2017745910119286,1441.98956838034
1381,1.941975393,-2.15615817060736,1462.59079531552
1382,2.499360522,-2.1614361035467313,1659.71522090312
1383,1.6014454830000002,-2.170106993375699,311.996470777688
1384,1.941975129,-2.2473910114164983,269.184413434292
1385,1.941975129,-1.2257471013766292,186.68346287266
1386,3.1099660239999998,-0.9159714292195045,231.304421371383
1387,1.0,-0.9118244819099981,233.598285388644
1388,3.1099660239999998,-1.042827057507402,228.609696022823
1389,1.3477575019999999,-1.0488589808666835,229.598817553453
1390,1.3477575019999999,-1.0356641485182547,217.335339458526
1391,1.188229768,-1.0383031149879405,257.445341171055
1392,1.212639063,-1.004750541301935,514.762842867068
1393,1.244305456,-1.1082749462051702,491.493631904507
1394,1.0,-1.1365495869518039,514.762842867068
1395,1.287019666,-1.1983593039406824,491.493631904507
1396,3.1099660239999998,-1.4564272503819184,500.67235642583
1397,1.3477575019999999,-1.4281526096352848,411.010397788993
1398,1.287019666,-1.4394624659339383,1478.05694138863
1399,1.3477575019999999,-1.3942230407393243,1211.08121042125
1400,1.440893774,-1.5898613809205653,1478.05694138863
1401,1.6014454830000002,-1.4680919281050628,1230.65849904125
1402,1.083140418,-1.589861380920565,1399.97321090524
1403,2.158360311,-1.4778938035638958,401.095941295831
1404,1.188229779,-1.556685802444515,511.559188110197
1405,1.941975129,-1.3792976989658243,453.590260942535
1406,1.6014454830000002,-1.5279912440063077,498.477871682015
1407,1.941975129,-1.4544771780650598,1478.19718734047
1408,1.0,-1.5121574451881927,1506.73177490538
1409,6.039476669,-1.5004705936795841,1543.41380578978
1410,1.6014454830000002,-1.5121574451881927,1413.99100891393
1411,1.104327373,-1.464831080150116,1570.2991092004
1412,1.2443054740000001,-1.6552177066145655,708.704648185833
1413,1.0,-1.7193068923069355,828.897879239184
1414,1.0,-1.6710515054326804,716.616349140464
1415,1.2443054740000001,-1.7668082887612802,728.481213575962
1416,1.0,-1.6778374192118726,625.157941956645
1417,1.6014454830000002,-1.7440661486572542,751.296248231926
1418,3.1099660239999998,-1.6505713365883852,625.157941956645
1419,1.314492695,-1.76291590915501,243.875480922776
1420,1.941975129,-1.6505713365883852,170.441573746056
1421,1.0,-1.075176132434718,205.337576493605
1422,1.0,-0.8012346220753597,582.296140444051
1423,1.0,-0.9150871754818048,678.117040453209
1424,1.2443054740000001,-1.5899501096356454,637.950214687113
1425,1.0,-1.6830679264945592,722.147812038929
1426,1.0,-1.6457454007090027,635.985920856374
1427,1.941975129,-1.7215214379099808,596.288986807417
1428,1.3477575019999999,-1.643860424659227,560.623193435001
1429,1.0,-1.4752316306708144,605.928077477144
1430,1.0,-1.4375321096753029,572.150591046541
1431,1.941975129,-1.4850335061296474,605.928077477144
1432,1.440893774,-1.4499729516038216,465.452807340424
1433,1.0,-1.4775961729196305,470.35875017175
1434,1.0,-1.4417816279738942,489.278157944288
1435,1.0,-1.4481905465431313,480.604649279972
1436,1.0,-1.4530914842725478,492.91282254366
1437,1.941975129,-1.4421586231838495,451.301239115599
1438,1.3477575019999999,-1.080250219447261,460.012996136908
1439,1.440893774,-1.4339950656944034,424.798020152159
1440,1.0,-1.445681917203012,447.110261772559
1441,1.128971827,-1.4143913147767373,391.584347677651
1442,1.440893774,-1.445681917203012,375.57060122745
1443,1.1399927440000002,-1.364627947062662,350.719111385971
1444,1.153071107,-1.140642666977045,508.112606343603
1445,1.188229779,-1.098796198672027,462.357393963937
1446,1.0,-1.3856614822521274,517.601692949603
1447,1.3477575019999999,-1.3279812151289945,487.243075028151
1448,1.0613378070000001,-1.3969713385507807,729.28351805538
1449,1.063725257,-1.3600258079751795,734.701092788572
1450,1.119558514,-1.391693405611409,747.499126421314
1451,1.287019691,-1.3664644133315802,782.40591964078
1452,1.168841662,-1.3770202792103234,781.44139478238
1453,1.601445628,-1.404917924747002,394.948855181731
1454,1.066306047,-1.4041639343270917,380.570332965163
1455,1.079122931,-1.3698573702211763,374.285311420345
1456,1.941975393,-1.179786357299454,561.076395905972
1457,1.0,-1.1696074866306658,498.725138384439
1458,1.3477575019999999,-1.5844666601793684,578.648540772139
1459,1.734590518,-1.5124605750779414,551.812947014781
1460,1.0,-1.6033164206771242,585.472073137476
1461,1.0,-1.537719254144934,539.363019999045
1462,1.48402522,-1.5739107943006252,573.322567233624
1463,1.212639077,-1.4506454279384966,522.339162871108
1464,1.68417673,-1.487967953724053,698.078126402502
1465,1.119558514,-1.4310416770208307,670.645951611686
1466,1.128971827,-1.7180081950848658,653.093625041713
1467,1.098079343,-1.6935035064377832,670.645951611686
1468,1.244305456,-1.6772927124097132,630.92165995973
1469,1.271217643,-1.6935035064377832,193.013845692281
1470,1.287019666,-1.6561809806522267,182.141907409679
1471,1.059122759,-0.9322080118500129,275.836905547751
1472,1.3477575019999999,-0.8967704621142321,251.928530231254
1473,1.119558514,-1.0305769475071092,246.396475408268
1474,1.244305456,-0.9751586516437071,268.617627723752
1475,1.314492695,-0.9615868240853229,237.006077652059
1476,2.499360741,-1.0143661534790391,163.172707405032
1477,1.0,-0.9378361258581507,128.445501184118
1478,1.3477575019999999,-0.829547418229632,164.790903892139
1479,1.440893833,-0.683273276767047,121.810064230739
1480,1.0,-0.8355793415889139,197.999619298481
1481,1.941975482,-0.650851688710907,190.329451991309
1482,1.73459041,-0.8612150158658617,258.282717535127
1483,2.307512825,-0.9236472555970201,215.582332396544
1484,1.941975129,-1.1102598845248024,255.431183900235
1485,1.0,-0.9998002880079535,346.23145747373
1486,1.6014454830000002,-1.1034739707456103,436.327917471424
1487,1.73459041,-1.172081104550083,364.417041137632
1488,1.440893774,-1.3134543082832513,421.514961136331
1489,1.1688416529999999,-1.2033717069763574,392.169390340334
1490,3.109967297,-1.2923425765257648,309.825404568124
1491,1.0,-1.2482341369610164,498.353989959041
1492,1.440893833,-1.2214787955148696,472.317847890645
1493,1.3477575019999999,-1.5120055192157993,508.287433199855
1494,1.287019666,-1.4792069359497042,471.735589635793
1495,1.941975482,-1.524069365934363,525.501143207183
1496,1.287019666,-1.478452945529794,155.244235514613
1497,1.3477575019999999,-1.544427107271939,188.903658711981
1498,3.1099660239999998,-0.6942212238537739,170.520289849538
1499,1.0,-0.919051054125228,637.03356106771
1500,1.244305456,-0.8564698492726788,537.652368097279
1501,1.6014454830000002,-1.3022502845280095,642.954399114119
1502,1.0,-1.1985766017903527,540.075021081623
1503,1.3477575019999999,-1.3079052126773363,623.925438778815
1504,1.287019666,-1.3608430700822742,889.244221483791
1505,1.287019699,-1.4490599492117713,916.528677135799
1506,1.941975129,-1.865954947636454,879.426647039039
1507,1.212639063,-1.8844277129242548,887.053109520197
1508,1.287019666,-1.859169033857262,871.865753270004
1509,1.0,-1.8644469667966335,820.757446711762
1510,1.287019666,-1.8538911009178904,813.700962938355
1511,1.3477575019999999,-1.8169669994587125,820.757446711762
1512,1.0,-1.8116890665193408,354.16624413706
1513,1.440893774,-1.8169669994587125,324.267613910197
1514,1.212639063,-1.3032376533139445,351.121290521526
1515,1.6014454830000002,-1.249327338290363,327.887610473076
1516,1.212639063,-1.2979597203745727,157.809645428484
1517,1.0,-1.256113252069555,152.170323872032
1518,1.287019666,-0.8091197510077954,590.320419681516
1519,1.168841662,-0.7868770336204436,636.845743794068
1520,1.1688416529999999,-1.2922422245880987,646.741429855303
1521,1.0,-1.338612635412578,672.36591734493
1522,1.0,-1.348037515661456,633.320484295621
1523,1.153071107,-1.3717882138886281,330.55328109995
1524,1.0,-1.335219678522982,517.971365057023
1525,1.232753687,-1.2610624948841318,531.23649121904
1526,1.440893774,-1.2667174230334584,497.679668915981
1527,1.0,-1.2821742266416183,612.130819326488
1528,1.1688416529999999,-1.2218549930487996,641.442211649326
1529,1.0,-1.6376995100584324,685.62417413742
1530,1.111425136,-1.584543185454761,651.811210195789
1531,1.0721498409999999,-1.6252586681299133,643.820320547035
1532,1.188229768,-1.5943450609135938,679.310398694925
1533,1.212639063,-1.5868051567144916,177.11545849043
1534,1.1077595690000002,-1.1258757890391067,116.666970613683
1535,1.0,-0.5743424321791061,51.5573140701653
1536,1.181291211,-0.6244827951031365,258.929273896379
1537,1.601445592,-0.12532057771671856,220.565845232171
1538,1.3477575019999999,-1.1117881004679635,610.108108447628
1539,1.3671636999999999,-1.0137693458796333,513.658663886109
1540,4.0025904489999995,-1.635676375393931,667.184735365103
1541,1.3477575019999999,-1.5304947118164536,540.304909928841
1542,1.188229768,-1.6903406808374226,659.411950011928
1543,1.2443054740000001,-1.561408319032773,359.006413542996
1544,1.0,-1.6831777718482754,431.975771593466
1545,1.374120595,-1.207451291116601,371.851957245211
1546,1.48402522,-1.320549854103136,1224.70200071464
1547,1.1688416529999999,-1.2289400180840426,1096.69023242989
1548,1.1399927440000002,-1.5967666228273716,1305.83283202788
1549,1.6014454830000002,-1.5292844802454058,1053.59391267778
1550,1.440893833,-1.6359741246627035,1305.83283202788
1551,1.0,-1.5047797915983232,692.624346124053
1552,1.374120595,-1.8941717379721674,809.0917743405
1553,1.0,-1.7132140371937121,652.804974216344
1554,1.0,-1.808216830102401,786.944688873793
1555,1.287019666,-1.677022497038021,183.360811589627
1556,1.188229768,-1.791252045654421,241.121064169827
1557,1.043436166,-0.9008473358446891,181.560264264626
1558,1.472475161,-1.0682332090647606,229.229683795733
1559,1.098079343,-0.8948154124854073,175.938176030176
1560,1.0,-1.037319601848441,241.375479686905
1561,1.2443054740000001,-0.8755886567776965,265.654068862485
1562,1.347757539,-0.48157107763563883,1280.32312959832
1563,1.104327373,-1.127460483572893,1084.59097146777
1564,1.2443054740000001,-1.2665717160463306,1325.31648063483
1565,1.1399927440000002,-1.1651600045684045,1141.55841167859
1566,1.314492695,-1.2876834478038173,1451.98615382305
1567,1.0,-1.1964506069946792,428.984539058455
1568,1.440893833,-1.2420186076422721,490.418300913295
1569,1.0,-1.2839637722683368,415.444546081113
1570,1.0,-1.365771732828597,460.51653311869
1571,1.212639063,-1.2643600213506707,432.971688457494
1572,1.0925371259999999,-1.327318221413175,417.572235253753
1573,1.601445592,-1.2896187004176636,420.674223348897
1574,1.188229768,-1.4039046024531898,415.773316196225
1575,1.227377201,-1.4084285449726512,444.685589754781
1576,1.5088934019999998,-1.401265635983504,392.596015014709
1577,1.287019666,-1.4423581138686115,441.347573727463
1578,2.499360522,-1.3662050814576783,373.875612084108
1579,7.772929486000001,-1.3461618759408853,467.402972281698
1580,6.039476669,-1.244750164462959,392.785745814953
1581,6.039476669,-1.3812224304667111,461.957669377707
1582,1.347757539,-1.2749097812593684,230.4745279926
1583,1.244305456,-1.0170475548828342,810.129148549091
1584,1.153071107,-0.9638912302791627,776.854997457132
1585,1.3888524469999999,-1.8090000362632557,767.331131557529
1586,1.287019666,-1.7833643619863078,842.746822803957
1587,1.244305456,-1.7758244577872055,775.897315597103
1588,1.601445592,-1.833127729700383,755.516422172125
1589,1.440893774,-1.7826103715663975,228.274213706461
1590,1.244305456,-0.9915686983104237,259.680312758148
1591,1.287019666,-1.0016797113586606,235.591277249082
1592,1.0,-1.08047171023928,256.047145492005
1593,1.941975129,-1.0227914431161471,212.937463067652
1594,1.0,-1.0736857964600879,147.559931512495
1595,1.287019666,-0.9922548311097827,191.844113479883
1596,1.0,-0.7431284857660128,194.225220586409
1597,1.287019666,-0.928492368587336,197.730417916707
1598,3.109967297,-0.9360322727864384,197.364897073818
1599,1.244305456,-0.9469651338751366,1710.88460503296
1600,6.039476669,-0.9458341482452713,1760.119494169
1601,1.287019666,-2.2003379806365464,1673.31558725575
1602,1.347757539,-2.217679760294481,1687.8267219687
1603,1.6014454830000002,-2.186766153078162,1619.50174818578
1604,1.0,-2.1920440860175336,424.691416319916
1605,1.0,-2.166785406950541,406.244748252907
1606,1.212639063,-1.4142379019991402,348.320475678008
1607,2.307512825,-1.387094246882372,253.192961595517
1608,1.212639063,-1.1099342262453775,275.686774604734
1609,1.941975129,-0.7990946358411841,201.464133909738
1610,1.6014454830000002,-0.8511199748149902,2975.62206689328
1611,1.0,-0.8429525636449624,3061.25286989616
1612,3.1099660239999998,-2.604241305595225,2804.5518433277
1613,1.0,-2.6215830852531603,3280.19165826199
1614,1.188229768,-2.568049765439534,2849.8877963704
1615,1.73459041,-2.6638065487681333,706.432634697206
1616,1.1688416529999999,-2.5778516408983667,859.6544919748
1617,1.153071107,-1.0359493207592583,1035.0205579075
1618,1.244305456,-1.4129648467984288,887.124672205582
1619,1.3888524469999999,-1.526440404994919,924.551473404487
1620,1.0,-1.4321916025061399,1004.82822789471
1621,1.0,-1.4574502815731325,331.987630897547
1622,1.1399927440000002,-1.5083446349170733,370.282033815835
1623,1.0,-0.8404420336627316,995.393001268842
1624,1.0,-0.9071701858247871,1194.75906849682
1625,1.0,-1.9348826510038317,1047.02940630941
1626,1.079122931,-2.0464732331505457,1183.02689832288
1627,1.0,-1.965796258220151,996.621604334934
1628,1.0,-2.040441309791264,162.688171314544
1629,1.13999275,-1.9356366414237418,543.66587892934
1630,1.032296017,-0.6606233551498584,537.995326993406
1631,1.153071107,-1.2400786579155263,512.410214949632
1632,1.032296017,-1.2336697393462894,516.21671895639
