Position,Observed RNAP Flux at position,Predicted log(TX/Txref) at position,Predicted TX at position [au]
1279,1.084863979,-1.2898544614859238,346.496084102405
1280,1.146240378,-1.3143591501330065,360.669197532208
1281,1.16543313,-0.9245164985430729,253.435076236112
1282,1.069104647,-0.84873823479211,168.376976005491
1283,1.106590699,-0.7314927244960688,230.252070456471
1284,1.0733247940000001,-0.8698499665495965,288.740140357532
1285,1.13999275,-2.0890594094345314,1280.96734800992
1286,1.128971827,-2.2074359053604375,1554.69514856209
1287,1.044020162,-2.0996152753132744,1303.28099823202
1288,1.119558514,-2.278311004831999,1745.8318434856
1289,1.227377201,-2.147116671767619,1408.60128321248
1290,1.075475712,-1.388478288369963,644.110919210463
1291,1.098079343,-1.1117171937420829,391.85236819672
1292,1.075913128,-1.301175339004406,458.885659035363
1293,1.134256674,-1.2719270325843652,442.371215115845
1294,1.029221306,-1.3220673955083955,480.18863512496
1295,1.111425136,-1.2557162385562952,430.793356464482
1296,1.073775323,-1.316789462569024,476.060200682472
1297,1.119558518,-1.2719270325843652,442.371215115845
1298,1.0,-1.6666750715215457,641.847049911214
1299,1.081369764,-1.619173675067201,593.856525540579
1300,1.6569676480000002,-1.6727069948808275,648.212297249105
1301,1.0261658009999999,-1.5716722786128565,549.454224298315
1302,1.053732622,-1.6568731960627128,631.636561009709
1303,1.046193905,-0.9776121950038212,230.269873519656
1304,1.227377201,-1.0790239064817473,271.825833768391
1305,1.100077218,-1.0678652967812463,240.975975986259
1306,1.131268414,-1.1534432094410576,277.189866200415
1307,1.2416885640000002,-1.0580634213224134,237.142535404616
1308,1.074786242,-1.220066492772911,309.110370887539
1309,1.212639077,-1.20008574664529,299.169379552437
1310,1.0,-1.204232693954796,301.904490990497
1311,1.0,-1.1895298807665466,294.729182708875
1312,1.0,-1.1970697849656489,817.271762413286
1313,1.0092909429999999,-1.1997993052491411,1254.94167539311
1314,1.0,-3.1653008242051097,7450.98685741026
1315,1.104327373,-3.210540249399723,8023.36722550786
1316,30.59389827,-3.1404191403480715,7153.7740235454
1317,1.6614531280000002,-3.2094092637698584,8008.5353752444
1318,1.414145484,-3.145697073287444,7215.81215870194
1319,1.032509812,-1.6594499216321679,1742.2375125416
1320,1.060957182,-1.679053672549834,1799.01978085442
1321,1.048883655,-0.9198144737617451,207.685832684868
1322,1.051336283,-1.0246191421292674,246.530805069938
1323,1.110740251,-0.8987027420042586,182.71860726499
1324,1.0626796859999998,-1.0009827087466379,219.730340585081
1325,1.215063681,-0.874312318201719,178.603508193954
1326,2.256147496,-0.9319925853248516,196.278236782387
1327,75.36421742,-0.5725338396700919,107.161278995155
1328,1.1780100359999999,-0.7022201918946519,132.489295333006
1329,1.035573464,-0.6128723271352893,114.471827590676
1330,1.057732836,-1.2409758284726646,319.86725246053
1331,1.0153760379999999,-1.1327782032155465,267.975285706098
1332,1.013912214,-1.2198640967151781,309.008035220473
1333,1.028621056,-1.1327782032155465,267.975285706098
1334,1.011230939,-1.2145861637758066,306.351330495927
1335,1.030491327,-0.36156934778360394,104.299964637548
1336,1.023604922,-0.8235337509437278,161.575226799488
1337,1.019329693,-0.8374825737120671,165.304810969363
1338,1.1780100359999999,-0.8152398563247153,159.397649963116
1339,1.020590752,-0.8766900755473992,176.255488543333
1340,1.079122931,-0.9474675200555855,307.663350445707
1341,1.040376542,-0.9719722087026679,320.248045523449
1342,1.029330383,-0.9474675200555855,307.663350445707
1343,1.083140418,-0.9719722087026679,320.248045523449
1344,1.160570503,-0.9313600760965799,295.573192500709
1345,2.373566194,-1.0142990222867052,236.872222868552
1346,1.9148802569999999,-0.9238201718974774,204.281195187346
1347,1.266329022,-1.01316803665684,236.434345199188
1348,1.44794117,-0.9238201718974774,190.383302109668
1349,1.0,-1.1336926416232838,268.376482448582
1350,1.0,-1.0654565086214078,240.028211989069
1351,1.0791229340000001,-1.1336926416232838,268.376482448582
1352,1.0,-1.1039100200368297,255.613467550787
1353,1.0,-1.143494517082117,272.714823932625
1354,1.0,-0.5674364238046401,114.070163316277
1355,1.0,-0.5284220040109002,214.450957201908
1356,1.0,-0.9694985348348035,205.155703738553
1357,1.0,-1.074680198412281,243.677693272439
1358,1.0,-0.9382079324085288,194.917773583538
1359,1.0,-1.058846399594166,248.749089483736
1360,1.0,-0.9276520665297856,200.6999058656
1361,1.0,-0.8809329389423228,259.083693507211
1362,1.037470788,-0.6977132669041365,191.982412640368
1363,1.0,-0.8809329389423228,259.083693507211
1364,1.0,-0.6363878534292197,118.961527972698
1365,1.0,-0.8015117553895605,155.857612505753
1366,1.0,-0.6363878534292197,118.961527972698
1367,1.0,-0.7822725275810394,151.028335783576
1368,1.0,-0.6329824244388136,118.300602583988
1369,1.0,-0.7920744030398724,153.469728890818
1370,1.440893833,-0.6635190364451778,124.360768138914
1371,1.0,-0.8192109500302702,160.436581321707
1372,1.0,-0.7668086158465091,147.255402889592
1373,1.0,-0.8199649404501804,160.634606499173
1374,1.160570503,-0.7611536876971823,145.899357432606
1375,1.0,-0.8410766722076669,166.279657402141
1376,1.0721498409999999,-0.4984962619872555,141.92106414482
1377,1.13999275,-0.5723873231384582,160.157353732065
1378,1.032129208,-0.584503129417833,109.280365234965
1379,1.212639063,-1.0667327693505855,240.5299054837
1380,1.0613378070000001,-0.9291295177169683,192.044191435037
1381,1.244305483,-1.071256711870047,368.517646112265
1382,1.057033284,-0.9328994698165194,293.869605078209
1383,1.043837985,-1.061454836411214,362.655275417941
1384,1.110836887,-0.8216946418864474,280.066911443152
1385,1.601445592,-0.9789016444377306,362.208205656082
1386,1.212639063,-1.140315367281692,271.300092104013
1387,1.188229768,-1.3201420824302823,364.097636983347
1388,1.153071116,-1.140315367281692,271.300092104013
1389,1.1688416529999999,-1.2741486668157584,337.706385900657
1390,1.195826799,-1.6677506991435052,642.97751972701
1391,1.103934362,-1.7804722669200848,773.188015207149
1392,1.041953986,-1.6790605554421587,654.985230801737
1393,1.256850225,-1.7382488034051118,721.581016328878
1394,1.096694033,-1.6979103159399145,675.498471859158
1395,1.1256736859999998,-1.2744348900748788,454.285544992964
1396,1.041943267,-1.0120031957020688,475.499819392963
1397,1.114010531,-0.9637478088278137,203.234611528693
1398,1.061834227,-0.7610441756164653,145.873220187821
1399,1.070594429,-0.694693018664365,130.867766428168
1400,1.102158131,-0.6806736405697951,127.900381867859
1401,1.096159652,-0.6237473638665725,181.391735137714
1402,1.188229768,-1.4508974902695995,450.941632137925
1403,1.0,-1.414328954903953,424.754684149372
1404,1.05912276,-1.446373547750138,447.616456748377
1405,1.188229768,-1.4082970315446712,420.583722515332
1406,1.01625797,-1.4576834040487916,455.975767797401
1407,1.0,-2.387731248981404,2088.07515393138
1408,1.440893833,-2.4540824059335042,2327.49633474749
1409,1.003676924,-2.403942043009474,2144.19356574731
1410,1.007342592,-2.4488044729941327,2307.48562368467
1411,1.053477594,-2.414497908888217,2181.54407691287
1412,1.212639063,-1.2681722941832616,398.329874137812
1413,1.032946006,-1.239897653436628,380.323870009039
1414,1.032296017,-1.2312267636076604,697.535017759035
1415,1.063725258,-1.1976056838780347,707.500469320676
1416,1.3888524469999999,-1.1866728227893364,694.958500399678
1417,1.153071107,-1.7363277169892595,1105.38223796524
1418,1.1399927440000002,-1.7687493050453995,1165.59642630611
1419,1.024857891,-1.7589474295865666,1147.05414372324
1420,1.153071118,-1.7336887505195737,1100.62020398441
1421,1.08314042,-1.757816443956701,1144.93372036163
1422,1.007065283,-1.4650394429153646,615.049879505475
1423,1.119558514,-1.509572460953828,657.008617539921
1424,1.021996394,-1.448122241731144,448.898859780918
1425,1.102691946,-1.4790358489474633,472.185665410806
1426,1.072149843,-1.480543829787284,477.516554925159
1427,1.2126390870000001,-1.4730039255881817,471.662433308082
1428,1.111425136,-1.3366718348081958,549.616662853323
1429,1.212639077,-1.509335237422816,496.181638681717
1430,1.287019699,-1.6243187764591263,598.876342300293
1431,1.0,-1.816666999582337,820.354717960593
1432,1.0,-1.8411716882294193,853.910596378235
1433,1.016757271,-1.7861303875759724,780.378401643115
1434,1.0,-1.886034118214078,1139.29100843224
1435,1.083140418,-1.8249608942013493,1030.95994331962
1436,1.0,-1.3056379024036497,1087.12007876129
1437,1.0,-1.280379223336657,1043.11233204567
1438,1.0,-1.3248646581113606,1121.85890089839
1439,1.0,-1.7190754692427626,843.203780543111
1440,1.057062092,-1.7465961195694861,882.035624056506
1441,1.0,-1.7612989327577355,749.311415601093
1442,1.153071118,-1.7081426081540643,686.901513931728
1443,1.055140212,-1.7514970572989026,737.391385908933
1444,1.053343555,-1.4493276597672262,449.784990486207
1445,1.347757551,-1.507384922100314,494.600987100006
1446,1.0925371259999999,-1.9250730148819835,979.545874238372
1447,1.012573875,-1.96239554066754,1041.22035534145
1448,1.0875875529999999,-1.8964213789253948,934.690066076869
1449,1.006088554,-1.9642805167173156,1044.43624841922
1450,1.135366007,-1.9348748903408166,995.380363396881
1451,1.0082944459999998,-1.3003490916796256,703.022088606766
1452,1.043055369,-1.2419148341365827,638.92678252202
1453,1.212639077,-1.2528476952252812,650.457542768244
1454,1.020876841,-1.171039734665021,568.975971414377
1455,1.086431776,-1.135824615285131,599.23053676765
1456,1.227377201,-0.8969961068861348,221.562891267223
1457,1.098079343,-0.7221480436406819,136.879888866568
1458,1.052488424,-0.4449844068853739,111.488336242187
1459,1.040482313,-0.30024543916469526,105.078807687434
1460,1.018310379,-0.354194424528848,80.1812479542881
1461,1.025906983,-0.26258458850975475,69.0213570918166
1462,1.03191819,-0.6778719166830272,127.315476599744
1463,1.114010531,-0.5304667895905768,100.034315893102
1464,1.104327373,-0.6582681657653612,123.297031872456
1465,1.222243051,-0.5003071727941677,117.256752518892
1466,1.1519356809999999,-1.02289674893973,223.884143055407
1467,1.16215934,-0.9373188362799187,194.634459838501
1468,1.19969245,-1.078692040013087,245.282300889578
1469,1.027766129,-0.9327948937604573,193.199254770509
1470,1.089177537,-1.0734141070737155,243.173479844986
1471,1.06372526,-0.8603174777662763,186.611633801426
1472,1.0095903290000001,-0.9595001193988797,210.951281564774
1473,1.111425136,-0.914637689414221,196.023054694078
1474,1.023223871,-0.9523372104097325,208.49367283264
1475,1.2443054740000001,-0.9263245409228296,199.807013334245
1476,1.0293962209999998,-0.9523372104097325,208.49367283264
1477,1.016899129,-0.6930897329293066,130.524953279772
1478,1.089177537,-0.6772559341111917,127.187239374302
1479,1.0525650290000002,-0.6923357425093963,130.364046314577
1480,1.0374707890000001,-0.664815092182673,124.624735896502
1481,1.027426173,-0.47173997012108954,90.8705720915341
1482,1.141199245,-0.8057818920561677,156.950237057348
1483,1.03752131,-0.8366954992724873,165.092092587351
1484,1.0,-1.1562567704251343,321.170911992776
1485,1.1399927440000002,-1.220345956117504,356.674401622051
1486,1.054124146,-1.180761459072217,334.308121834032
1487,1.128971827,-1.8238824475620574,971.610451669892
1488,1.0253062259999999,-1.7914608595059176,921.417491730735
1489,1.374120595,-1.8321763421810702,984.883899641191
1490,1.010665063,-1.7465984295212589,856.212249756603
1491,1.104327373,-1.8393392511702173,996.493169308765
1492,1.525070208,-1.37642169601987,477.374547602601
1493,1.01737999,-1.4393798960823743,529.165381360262
1494,1.004210209,-1.421284126004529,513.729228229476
1495,1.079122931,-1.4782104027077514,563.872251838314
1496,1.0,-0.8795798884234891,177.090750477751
1497,1.079122931,-0.9406531124362179,195.699067653562
1498,1.0,-0.8795798884234891,177.090750477751
1499,1.009212508,-1.738802540912641,722.23500326288
1500,1.126391959,-1.6980870582374883,675.69382075295
1501,1.075475712,-1.759160282250217,746.694281795585
1502,1.041773586,-1.673582369590406,649.141275565076
1503,1.0721498409999999,-1.7795180235877934,771.981900555
1504,1.032946006,-0.84255467334252,166.682209744324
1505,1.013199103,-0.891564050636685,251.426680276493
1506,1.134256677,-0.8075916342528782,228.927020381296
1507,1.068242283,-1.0995372467750508,271.82480311299
1508,1.0,-0.9525091148925557,213.709951489198
1509,1.036361062,-1.1014222228248265,272.664355949439
1510,1.222243051,-0.969096904130581,219.588941742121
1511,1.041437146,-1.063722701829315,256.355501024275
1512,1.126482319,-0.9247511000381192,190.673476492897
1513,1.075475712,-1.0295557684056413,226.336505757731
1514,1.000659327,-0.9805463911114765,208.89746095693
1515,1.0,-1.0031661037087831,216.772705381073
1516,1.0,-0.9492557886852017,217.734881948391
1517,1.0,-0.9694397613689918,390.182646855903
1518,1.153071114,-0.9909284883364333,404.143701736705
1519,1.13999275,-0.956998919440473,382.321446357614
1520,1.0,-0.9735867086784981,392.838804304484
1521,1.134256674,-0.9517209865011014,379.034427649156
1522,1.08314042,-0.8082002811657231,307.228343683766
1523,1.0,-0.71055257676315,264.793717469417
1524,1.015317504,-0.9122002897560755,237.403693899144
1525,1.027020835,-0.8349162717152766,209.207250194314
1526,1.012229429,-0.9069223568167039,235.362609385738
1527,1.084571775,-1.1225382263547312,263.52339683959
1528,1.053343555,-1.167023661129435,283.417288107117
1529,1.07786866,-1.1040654610669305,255.678478711327
1530,1.0743335459999999,-1.2431766935403683,321.021047307095
1531,1.0471926409999999,-1.1730555844887167,286.227959495083
1532,1.160570503,-1.0245208374329238,314.377701666339
1533,1.005752449,-1.2189156553685228,318.988427984295
1534,1.079122931,-1.3252283045758653,379.58643090263
1535,1.0,-1.336881975364716,690.918260660262
1536,1.0,-1.489942030606493,887.517088464242
1537,1.024455574,-1.385891352658881,748.597058890511
1538,1.083140418,-1.4684533036390515,1290.54457100112
1539,1.184004424,-1.4171799463527528,1181.59710478038
1540,1.032296017,-1.4002151619047727,1149.25351546616
1541,1.0471926409999999,-1.3866433343463884,1124.01725720183
1542,1.062760201,-1.3745794876278248,1102.05062789561
1543,1.120106439,-1.4315057643310471,436.860118430266
1544,1.0,-0.9186470099625452,255.206655923344
1545,1.119558514,-0.7134575117205059,157.079644530627
1546,1.048023268,-0.6392716009697846,132.73787914695
1547,1.136115791,-0.7652605815047375,298.902676944258
1548,1.104327373,-1.3757816664669602,398.795368577303
1549,1.085306087,-1.469276478535829,464.706459875405
1550,1.25052128,-1.2898267585971936,346.480380588395
1551,1.19969245,-1.4191361156117983,428.108343867341
1552,1.034217373,-1.3184783945537828,363.107985874316
1553,1.02122044,-0.46293369593857703,111.327500640525
1554,1.064990047,-0.9868830085633713,211.074303398238
1555,1.062508749,-1.0528571703055165,235.131268817496
1556,1.038549252,-0.9880139941932367,250.132498946593
1557,1.104327373,-1.0528571703055165,278.125989139316
1558,1.029547824,-1.0257135151887482,418.737624065603
1559,1.413249746,-0.9001070769805063,417.70584787237
1560,1.3302927709999999,-0.921972799157903,432.918631816366
1561,1.061626413,-0.91217092369907,426.031771643016
1562,1.0,-0.8682149203107741,437.211919709601
1563,1.057062092,-0.7245132664662437,190.406022282844
1564,1.055140212,-0.7629667778816656,146.332768852229
1565,1.021902003,-1.0581874750674767,376.849282392799
1566,1.075475712,-1.2912262248526418,360.925597007512
1567,1.022625798,-1.3164849039196347,376.152645685137
1568,1.0721498409999999,-1.337219640467166,389.131394855815
1569,1.0293962209999998,-1.3093219949304875,371.770420463302
1570,1.07250719,-1.372280194992992,396.517436953443
1571,1.0,-1.01304460508655,220.304480594349
1572,1.008398473,-1.0831657141382016,247.084090637409
1573,1.0106814020000001,-1.0213384997055628,223.314123045176
1574,1.0,-1.0507441260820616,518.61868609484
1575,1.005575297,-1.3154011455240036,519.258811660377
1576,1.083140418,-1.3252030209828365,527.652699317849
1577,1.079122931,-1.3029603035954849,508.797050580385
1578,1.035063031,-1.2890114808271453,497.317642241353
1579,1.078055009,-1.323318044933061,365.994365983015
1580,1.016503845,-1.440659767258254,443.451747948274
1581,1.0,-1.5183207805090078,503.529557846934
1582,1.00218346,-1.4504616427170869,450.620204352288
1583,1.0213462229999999,-1.499094024801297,487.937558053724
1584,1.0136769959999998,-1.4391517864184336,442.359075759092
1585,1.111425136,-0.9441298862088302,196.815376093203
1586,1.104327373,-0.8830566621961016,178.100913181697
1587,1.098079343,-1.484076511592137,880.090530436387
1588,1.028732825,-1.4501469426961764,832.568918125292
1589,1.062935063,-1.445623000176715,826.429680850775
1590,1.038024662,-1.4599488181550093,846.02750526703
1591,1.101106972,-1.4701276888237977,860.2340502098
1592,1.0,-1.4490630763327612,449.590339361685
1593,1.098079346,-1.4372991324564164,441.020340948126
1594,1.057352019,-1.442577065395788,444.844906754715
1595,1.098079343,-1.4274972569975835,434.004598962224
1596,1.042313455,-1.4256122809478078,432.668268106576
1597,1.212639077,-1.4252352857378527,432.401496100293
1598,1.041247316,-0.8948865908560466,360.06728247256
1599,1.040233577,-1.488520912325285,479.569981669594
1600,1.039268469,-1.4579843003189206,456.200284557044
1601,1.038348574,-1.4651472093080677,461.577722575653
1602,1.006599992,-1.4481824248600876,448.943060358572
1603,1.119558514,-1.4734411039270803,467.883467717431
1604,1.0,-1.744315788549779,1540.13467213226
1605,1.734590518,-1.8080279790321936,1709.33260638404
1606,69.81465242,-1.7386608604004525,1525.95188097955
1607,1.088854942,-1.7831462951751562,1641.14894189996
1608,1.136115794,-1.7835232903851113,1642.16145596336
1609,1.06735519,-0.6621805828239309,139.823008082602
1610,1.029662557,-1.2633673953049178,584.066644573881
1611,1.083389484,-1.2388627066578353,561.114746100847
1612,1.039052291,-1.6615489673255255,636.486831479815
1613,1.053671457,-1.5148978306529854,500.717700005648
1614,1.0427874320000001,-1.6283733888494754,602.862101055826
1615,1.0721498440000001,-1.5435494666095742,524.74715951279
1616,1.0216282620000001,-1.5891658870141432,565.406538424621
1617,1.0553595709999999,-1.3214353437591435,469.895067769695
1618,1.066306049,-1.3177495288335468,364.686526790205
1619,1.039080977,-1.29588380665615,351.871422676831
1620,1.064441901,-1.3554490498290583,387.887197869311
1621,1.031830445,-1.3320753468118411,373.334646145805
1622,1.029352297,-1.3162415479937262,750.79344409872
1623,1.044308415,-1.4919981712811863,688.260104762609
1624,1.050251889,-1.495014132960827,691.664449910462
1625,1.046079178,-1.5206498072377752,721.289730672754
1626,1.015730668,-1.4739024012033406,668.183038603034
1627,1.042003263,-1.5519404096640497,532.00034002903
1628,1.029186572,-0.9430891919699866,227.642479446855
1629,1.023132986,-0.951548770980534,258.801995101759
1630,1.084344888,-0.9221431446040351,189.861679205573
1631,1.001473514,-0.9435173636382973,196.618248763959
1632,1.079221092,-0.9408783971686114,195.771208934924
1633,1.054470436,-0.8986549336536385,188.392045885193
1634,1.033831156,-0.9020478905432345,189.440694816749
1635,1.036520843,-0.9031788761730999,189.791539994759
1636,1.081490015,-0.6960503869749515,198.777006125693
1637,1.014642122,-0.7235710373016748,207.931231680709
1638,1.033836535,-0.4979873592081522,117.296762293822
1639,1.021372766,-0.48516952206967817,114.862662067052
1640,1.023641265,-0.6921184980410466,130.317721607303
1641,1.012497079,-1.1916843893709554,416.432392865808
1642,1.0119880209999998,-1.213550111548352,431.598797770642
1643,1.00485225,-1.170572657613469,402.294872425247
1644,1.012771667,-1.127595203678586,374.980572734707
1645,1.037593719,-1.1566238348451297,393.218351427336
1646,1.019984682,-0.8244708194633532,161.823118713401
1647,1.0161060020000001,-0.917965631532222,188.568510440775
1648,1.0,-0.8606623596190444,171.693899730426
1649,1.024184591,-0.7197817185281724,154.983449406311
1650,1.027825775,-0.6850981592123018,146.434177939789
1651,1.058074156,-0.6952770298810899,148.893109495924
1652,1.0349134690000001,-1.3316694787680325,789.653822267509
1653,1.075793332,-1.3418483494368205,802.913736922096
1654,1.0,-1.3640910668241726,832.669136196951
1655,1.03926847,-1.3358164260775385,795.029368562859
1656,1.013098031,-1.3614521003544864,829.081961928025
1657,1.017693083,-0.8582732391766997,310.621676008223
1658,1.009143893,-0.8450006361367732,337.592267415572
1659,1.0,-0.8291668373186583,163.071142743692
1660,1.0,-0.9172522615777113,203.622580344578
1661,1.008197524,-0.8245114399287528,174.957694631277
1662,1.0204399720000001,-0.886715649571347,193.699945046677
1663,1.008016858,-0.8637189417640847,186.547831008779
1664,1.006801087,-1.229717078518157,458.316934535322
1665,1.0,-1.2342410210376185,461.721599775739
1666,1.0,-1.2757104941326813,494.133720358048
1667,1.013620096,-1.259122704894656,480.904423369872
1668,1.02708582,-1.2308480641480224,459.165739944518
1669,1.0132883940000001,-0.8921056938649503,198.92853802592
1670,1.004404034,-0.8412113405210097,183.03593373308
1671,1.0,-0.907185502263155,203.897256297725
1672,1.070458404,-0.8958756459645014,200.159249351285
1673,1.0,-0.9351858092844287,193.956440873548
1674,1.0,-0.9374477805441594,230.718621717346
1675,1.02315816,-1.0011783514300538,237.211765525518
1676,1.0,-0.9959004184906821,347.52586382155
1677,1.0,-1.0011783514300538,350.539637591757
1678,1.0,-1.007964265209246,354.452924731146
1679,1.115435205,-1.4555171609288358,641.18986487488
1680,1.008445656,-1.4785138687360977,665.772638143969
1681,1.0452365609999998,-1.4562711513487463,641.981278751538
1682,1.0251507009999998,-1.478513868736098,665.772638143969
1683,1.052506333,-1.5022645669632702,692.151159527504
1684,1.008052351,-0.9645266090886733,643.622452357304
1685,1.043436167,-1.9104799282343676,956.436865426442
1686,1.032733493,-1.9421475258705971,1007.29416539183
1687,1.04587032,-1.9319686552018092,990.658960324404
1688,1.051336283,-1.9519494013294305,1023.57720936232
1689,1.017107532,-1.9293296887321234,986.3911591327
1690,1.034849761,-0.9189017361084715,326.829588893193
1691,1.078647877,-0.9124928175392346,323.420686054434
1692,1.11335301,-0.8967137064722467,182.124995912494
1693,1.008197524,-0.7981761109969089,155.009396222826
1694,1.055608444,-0.7578376235317115,145.109984745783
1695,1.073031541,-0.8132559193951134,158.881128388341
1696,1.043614201,-0.7928981780575373,153.676698854616
1697,1.034327763,-1.0536875150236904,553.691221493444
1698,1.030572679,-1.0985499450083493,595.857833903738
1699,1.044539143,-1.091387036019202,588.916015845794
1700,1.03852909,-1.0698983090517604,568.572042199602
1701,1.009196583,-1.0985499450083491,595.857833903738
1702,1.043254953,-0.8207135866217272,178.229341314685
1703,1.016671935,-1.0160140396638067,657.130445995071
1704,1.067676436,-1.6451982465637465,666.107692761283
1705,1.011932274,-1.6271024764859008,646.676829161275
1706,1.03182511,-1.633888390265093,653.896075852699
1707,1.029023934,-1.6433132705139708,664.056700064085
1708,1.0,-1.6798818058796168,655.865837946434
1709,1.029097635,-1.6279508091681056,1195.13304849962
1710,1.016019313,-1.6320977564776118,1203.26888327955
1711,1.079731271,-1.632474751687567,1204.01124531342
1712,1.0,-1.6320977564776118,1203.26888327955
1713,1.000689895,-1.632474751687567,1204.01124531342
1714,1.008116233,-1.429812379277524,630.241245229942
1715,1.0,-1.4249114415481072,625.208216651696
1716,1.018829412,-1.4215184846585114,793.274379226801
1717,1.015980216,-1.2177194766469894,850.533256880126
1718,1.033524329,-1.1751190179220612,793.274379226801
1719,1.046600647,-1.2373232275646555,878.253477144864
1720,1.098670287,-1.2173424814370342,850.008840184765
1721,1.009343978,-0.8375563149037906,241.712688235531
1722,1.022095363,-0.8081506885272915,230.359740786159
1723,1.034876278,-1.0292608877463616,321.54593225978
1724,1.021859318,-1.065452427902053,341.159381249554
1725,1.034327763,-1.8462362969438175,861.015236094383
1726,1.025646058,-1.8420893496343111,855.193530072385
1727,1.0136769959999998,-1.8209776178768249,826.160447586102
1728,1.0485107,-2.5903672260178787,2908.84216646082
1729,1.0382366090000001,-2.574533427199764,2834.45881903297
1730,1.038910464,-2.57868037450927,2853.75431811663
1731,1.055608444,-2.569255494260392,2810.08948465406
1732,1.031758956,-2.5956451589572502,2934.06789247312
1733,1.026681133,-1.3248907644729693,982.814684158034
1734,1.0087216540000001,-1.3316766782521614,993.786442131942
1735,1.034327763,-1.3309226878322513,370.57621629474
1736,1.0,-0.7780628857771579,263.876396242478
1737,1.008408059,-0.8168933924025348,281.183507080039
1738,1.004694536,-0.7332004557924989,245.202858543585
1739,1.074109248,-0.8319732008007394,288.20674086652
1740,1.054528031,-1.0485526702471928,233.481252967287
1741,1.0246705740000002,-1.1488333960952537,275.10725898469
1742,1.065314128,-1.0568465648662055,236.670907070131
1743,1.039080977,-1.1164118080391137,260.89534143537
1744,1.0243158540000001,-1.08738317687257,275.905225087908
1745,1.030491327,-0.8498452602929836,273.701880109672
1746,1.022889989,-0.8377814135744199,268.352933994955
1747,1.0028110609999998,-0.8113917488775619,257.013738478854
1748,1.031391393,-0.8015898734187288,252.925169520508
1749,1.032757641,-0.5300921204830699,119.101181020813
1750,1.0280508940000002,-0.5851334211365168,112.480051980496
1751,1.025550499,-0.7665213138435488,191.736684566654
1752,1.041732627,-0.8634090828020136,224.669714060137
1753,1.030349998,-0.7269368167982617,179.713292046355
1754,1.1199086109999998,-1.7360838034443526,719.029740610122
1755,1.304770594,-1.6508828859944966,625.476662944912
1756,1.075475716,-1.746639669323096,731.554789087107
1757,1.0,-1.6384420440659777,612.874878898308
1758,1.0931954240000001,-1.7511636118425573,736.989236244053
1759,1.094833799,-1.1346258992369496,293.116863110124
1760,1.031671178,-1.2153028741673442,306.710749808983
1761,1.05741947,-1.5013877370246345,489.771989892052
1762,1.010607724,-1.6280581275695536,602.551244576599
1763,1.051056107,-1.5070426651739615,494.324121536354
1764,1.002494583,-1.5820647119550295,558.875923534799
1765,1.041773586,-1.5462501670092934,527.070803500643
1766,1.012383627,-0.8519337670269638,426.536005263203
1767,1.0791229340000001,-1.0049784818789098,430.765996150272
1768,1.020542576,-1.0000775441494933,427.325952221745
1769,1.021499144,-1.0049784818789098,358.385842533176
1770,1.075174389,-1.0141124885569304,355.523817552805
1771,1.0791229340000001,-1.0435181149334294,373.045295932242
1772,1.0,-1.0878484729946298,248.984269582731
1773,1.0,-1.134218883819109,268.607635902184
1774,1.0,-1.0682447220769637,241.125605797276
1775,1.0,-1.1304489317195578,266.956058667279
1776,1.013128529,-1.1218660650298014,263.233771047743
1777,1.0,-1.2048050112199267,301.488121276295
1778,1.0,-1.1286519788089933,266.172409707756
1779,1.0,-1.1644665237547294,282.234095128974
1780,1.013234675,-1.2317408925042508,315.070908052005
1781,1.010536912,-1.2170380793160014,307.582675967658
1782,1.015170305,-1.2668014470300766,333.671436458238
1783,1.00715797,-1.1774535822707142,288.294832047953
1784,1.031671178,-1.4045855384052888,418.037674612196
1785,1.018050776,-1.3717869551391937,396.197600075942
1786,1.011645764,-1.4234352989030445,431.130042481174
1787,1.0,-1.3397423622930087,420.736659480079
1788,1.0,-1.4260742653727303,484.562353421621
1789,1.0540990140000002,-1.3048889444095164,423.339631265609
1790,1.0,-1.3316556043163297,442.289667290546
1791,1.0,-1.3268026945203735,430.182972632194
1792,1.0,-1.3758120718145386,398.815206407992
1793,1.02315816,-1.376943057444404,399.553814299084
1794,1.039629707,-1.3471604358579499,380.552479912986
1795,1.099373144,-1.409364645500544,421.318962860548
1796,1.0319086179999999,-0.74751293211322,191.652749294112
1797,1.022418135,-2.1615528238718262,1442.26494899969
1798,1.019797244,-2.0654190453332717,1232.37092768934
1799,1.051894209,-2.1223453220364945,1352.65764903269
1800,1.101554811,-2.0454382992056503,1192.73787144922
1801,1.067758813,-2.1615528238718262,1442.26494899969
1802,1.0,-1.4750764513948778,781.556958961471
1803,1.058805212,-1.612679703028495,978.877934627465
1804,1.022898995,-1.5007121256718254,815.032503850258
1805,1.022583083,-1.5734722011931628,918.060670240582
1806,1.013342551,-1.4867633029034861,796.64385377729
1807,1.084956674,-1.2293453295624444,601.458067354715
1808,1.0,-1.2259523726728483,598.128696332734
1809,1.0135636670000001,-1.2221824205732972,594.451005878817
1810,1.020204503,-0.7681373242631826,147.57584998297
1811,1.0042774429999999,-0.7579584535943945,145.138672630203
1812,1.0,-0.7455176116658757,142.21449285236
1813,1.012887355,-0.7873640799708935,157.539357880093
1814,1.0,-0.8505830857295784,168.885935053602
1815,1.048745761,-0.8747107791667059,175.685673620808
